Station,Year,Month,Day,Daily Mean,Daily Max
Changi,2012,Mar,23,6.6,29.5
Changi,2012,Mar,24,5.9,25.2
Changi,2012,Mar,25,8,45.7
Changi,2012,Mar,26,6.4,27.7
Changi,2012,Mar,27,6.8,41
Changi,2012,Mar,28,5.4,28.4
Changi,2012,Mar,29,6.4,28.4
Changi,2012,Mar,30,5.1,56.9
Changi,2012,Mar,31,9,40
Changi,2012,Apr,1,7.1,34.9
Changi,2012,Apr,2,6,50
Changi,2012,Apr,3,7,32
Changi,2012,Apr,4,6.5,32.4
Changi,2012,Apr,5,6,22.7
Changi,2012,Apr,6,5.7,31
Changi,2012,Apr,7,7.8,37.8
Changi,2012,Apr,8,7,39.2
Changi,2012,Apr,9,5.9,33.5
Changi,2012,Apr,10,6.1,32.4
Changi,2012,Apr,11,5.5,32
Changi,2012,Apr,12,7.1,25.9
Changi,2012,Apr,13,7.7,26.6
Changi,2012,Apr,14,7.4,39.2
Changi,2012,Apr,15,5.8,22.7
Changi,2012,Apr,16,5.7,27
Changi,2012,Apr,17,6.1,25.6
Changi,2012,Apr,18,6.8,39.2
Changi,2012,Apr,19,4.6,26.3
Changi,2012,Apr,20,7,27.7
Changi,2012,Apr,21,5.8,28.8
Changi,2012,Apr,22,6.5,34.9
Changi,2012,Apr,23,7.3,38.2
Changi,2012,Apr,24,5.7,28.1
Changi,2012,Apr,25,6,26.3
Changi,2012,Apr,26,6,33.1
Changi,2012,Apr,27,6.7,37.1
Changi,2012,Apr,28,6.9,25.9
Changi,2012,Apr,29,6.3,31
Changi,2012,Apr,30,5.4,25.2
Changi,2012,May,1,6.8,44.3
Changi,2012,May,2,6,26.6
Changi,2012,May,3,5.5,22
Changi,2012,May,4,5.8,27.4
Changi,2012,May,5,6.1,52.9
Changi,2012,May,6,5.5,53.6
Changi,2012,May,7,5.1,42.5
Changi,2012,May,8,7,25.9
Changi,2012,May,9,6.9,35.6
Changi,2012,May,10,7.9,32.4
Changi,2012,May,11,5,27.4
Changi,2012,May,12,5.8,25.2
Changi,2012,May,13,7.5,46.4
Changi,2012,May,14,6.2,26.6
Changi,2012,May,15,4.1,26.6
Changi,2012,May,16,7.3,43.9
Changi,2012,May,17,5.6,42.5
Changi,2012,May,18,8.1,27.7
Changi,2012,May,19,9.5,37.1
Changi,2012,May,20,7.3,31.7
Changi,2012,May,21,6,21.6
Changi,2012,May,22,7.8,31
Changi,2012,May,23,7.5,29.2
Changi,2012,May,24,8.3,27
Changi,2012,May,25,10.3,32
Changi,2012,May,26,11.3,32.4
Changi,2012,May,27,6.7,44.6
Changi,2012,May,28,8.6,27.4
Changi,2012,May,29,9.1,37.1
Changi,2012,May,30,7.1,30.6
Changi,2012,May,31,5.2,29.9
Changi,2012,Jun,1,5.8,33.8
Changi,2012,Jun,2,5.4,24.5
Changi,2012,Jun,3,7.9,25.9
Changi,2012,Jun,4,6.7,27.7
Changi,2012,Jun,5,5.4,25.2
Changi,2012,Jun,6,7.8,41.4
Changi,2012,Jun,7,6.8,28.4
Changi,2012,Jun,8,5.3,33.8
Changi,2012,Jun,9,7.1,35.6
Changi,2012,Jun,10,8.1,28.8
Changi,2012,Jun,11,8.4,36.4
Changi,2012,Jun,12,10.4,35.3
Changi,2012,Jun,13,10.4,27
Changi,2012,Jun,14,10.4,27.7
Changi,2012,Jun,15,9.9,28.4
Changi,2012,Jun,16,11.3,28.1
Changi,2012,Jun,17,14.4,34.2
Changi,2012,Jun,18,10.8,36.4
Changi,2012,Jun,19,9.3,31.3
Changi,2012,Jun,20,9.7,34.2
Changi,2012,Jun,21,9.6,38.2
Changi,2012,Jun,22,10.7,34.6
Changi,2012,Jun,23,10.9,31.3
Changi,2012,Jun,24,11.7,32
Changi,2012,Jun,25,10.3,38.9
Changi,2012,Jun,26,11.2,31.3
Changi,2012,Jun,27,6,36.7
Changi,2012,Jun,28,7.6,29.9
Changi,2012,Jun,29,11.4,35.6
Changi,2012,Jun,30,8.7,33.5
Changi,2012,Jul,1,12.6,49.7
Changi,2012,Jul,2,10,36.7
Changi,2012,Jul,3,6,28.1
Changi,2012,Jul,4,6.2,37.8
Changi,2012,Jul,5,7.3,27.7
Changi,2012,Jul,6,9.2,33.1
Changi,2012,Jul,7,8.7,45.7
Changi,2012,Jul,8,7.2,40
Changi,2012,Jul,9,7.2,32.8
Changi,2012,Jul,10,5.6,31.7
Changi,2012,Jul,11,5.6,25.6
Changi,2012,Jul,12,9.3,30.2
Changi,2012,Jul,13,12.7,43.2
Changi,2012,Jul,14,9.3,34.9
Changi,2012,Jul,15,9.5,32.4
Changi,2012,Jul,16,6.8,34.6
Changi,2012,Jul,17,6.1,30.2
Changi,2012,Jul,18,6.5,25.6
Changi,2012,Jul,19,4.8,24.8
Changi,2012,Jul,20,8.7,32
Changi,2012,Jul,21,9.8,29.9
Changi,2012,Jul,22,8.7,29.9
Changi,2012,Jul,23,11.1,37.4
Changi,2012,Jul,24,9.9,30.6
Changi,2012,Jul,25,11.7,34.2
Changi,2012,Jul,26,16.1,37.8
Changi,2012,Jul,27,14.4,37.1
Changi,2012,Jul,28,10.9,45.4
Changi,2012,Jul,29,10,37.1
Changi,2012,Jul,30,12.3,34.9
Changi,2012,Jul,31,12.2,36.4
Changi,2012,Aug,1,11,36.7
Changi,2012,Aug,2,13.4,31.3
Changi,2012,Aug,3,14.7,36.7
Changi,2012,Aug,4,11.5,35.6
Changi,2012,Aug,5,11.1,35.6
Changi,2012,Aug,6,8.7,39.6
Changi,2012,Aug,7,9.3,35.6
Changi,2012,Aug,8,13.4,35.3
Changi,2012,Aug,9,16.8,41.4
Changi,2012,Aug,10,15.2,35.3
Changi,2012,Aug,11,13.7,31.7
Changi,2012,Aug,12,12.4,34.9
Changi,2012,Aug,13,13.8,40
Changi,2012,Aug,14,13,32
Changi,2012,Aug,15,16.2,40.3
Changi,2012,Aug,16,15.2,45.4
Changi,2012,Aug,17,8.6,37.8
Changi,2012,Aug,18,10.7,44.6
Changi,2012,Aug,19,12.4,43.6
Changi,2012,Aug,20,13.5,36
Changi,2012,Aug,21,10.2,52.9
Changi,2012,Aug,22,9.1,39.2
Changi,2012,Aug,23,7.6,40.3
Changi,2012,Aug,24,10.4,37.4
Changi,2012,Aug,25,11.9,33.8
Changi,2012,Aug,26,10,41.4
Changi,2012,Aug,27,6.3,44.3
Changi,2012,Aug,28,6.2,36.4
Changi,2012,Aug,29,8.4,30.2
Changi,2012,Aug,30,7.3,44.3
Changi,2012,Aug,31,8,31.3
Changi,2012,Sep,1,14.1,36
Changi,2012,Sep,2,15,38.9
Changi,2012,Sep,3,15.2,33.5
Changi,2012,Sep,4,12.4,32.8
Changi,2012,Sep,5,7.4,36.7
Changi,2012,Sep,6,7.5,35.6
Changi,2012,Sep,7,8.6,79.6
Changi,2012,Sep,8,7.6,23
Changi,2012,Sep,9,5.9,33.1
Changi,2012,Sep,10,5.8,28.4
Changi,2012,Sep,11,7.1,37.1
Changi,2012,Sep,12,8,31.7
Changi,2012,Sep,13,7.9,35.6
Changi,2012,Sep,14,5.8,18
Changi,2012,Sep,15,10.8,33.5
Changi,2012,Sep,16,7.7,23.8
Changi,2012,Sep,17,9.6,38.2
Changi,2012,Sep,18,8.8,22.3
Changi,2012,Sep,19,9.7,41.8
Changi,2012,Sep,20,7.4,28.8
Changi,2012,Sep,21,6.5,31
Changi,2012,Sep,22,6.4,26.3
Changi,2012,Sep,23,6.1,28.8
Changi,2012,Sep,24,6.1,32.4
Changi,2012,Sep,25,6.8,26.6
Changi,2012,Sep,26,5.6,25.9
Changi,2012,Sep,27,8,52.6
Changi,2012,Sep,28,7.4,27.7
Changi,2012,Sep,29,8.9,32.8
Changi,2012,Sep,30,8.7,33.8
Changi,2012,Oct,1,7.5,31.3
Changi,2012,Oct,2,6.4,27
Changi,2012,Oct,3,6.6,31
Changi,2012,Oct,4,6,27.7
Changi,2012,Oct,5,6.4,27.4
Changi,2012,Oct,6,6.3,32
Changi,2012,Oct,7,6.4,33.8
Changi,2012,Oct,8,6.8,28.4
Changi,2012,Oct,9,6.8,28.4
Changi,2012,Oct,10,6.4,29.5
Changi,2012,Oct,11,4.5,22
Changi,2012,Oct,12,7.3,25.9
Changi,2012,Oct,13,4.7,30.2
Changi,2012,Oct,14,5.4,49
Changi,2012,Oct,15,6.4,27
Changi,2012,Oct,16,6.6,41.4
Changi,2012,Oct,17,5.1,29.5
Changi,2012,Oct,18,5.3,27.7
Changi,2012,Oct,19,4.7,30.2
Changi,2012,Oct,20,6.3,32.4
Changi,2012,Oct,21,3.8,21.2
Changi,2012,Oct,22,5.6,22.3
Changi,2012,Oct,23,6.4,20.2
Changi,2012,Oct,24,7.3,23.4
Changi,2012,Oct,25,8.9,38.5
Changi,2012,Oct,26,10.6,29.5
Changi,2012,Oct,27,7.8,25.6
Changi,2012,Oct,28,10.3,29.5
Changi,2012,Oct,29,7.5,35.6
Changi,2012,Oct,30,6.5,37.4
Changi,2012,Oct,31,6.5,30.6
Changi,2012,Nov,1,5.5,35.6
Changi,2012,Nov,2,6.9,29.5
Changi,2012,Nov,3,6.1,26.3
Changi,2012,Nov,4,6.4,32.4
Changi,2012,Nov,5,6.1,23.8
Changi,2012,Nov,6,5.7,26.3
Changi,2012,Nov,7,7.8,27.7
Changi,2012,Nov,8,5.7,28.4
Changi,2012,Nov,9,4.8,25.6
Changi,2012,Nov,10,5.1,30.2
Changi,2012,Nov,11,4.8,21.2
Changi,2012,Nov,12,5.5,28.4
Changi,2012,Nov,13,5.2,26.6
Changi,2012,Nov,14,4.7,26.3
Changi,2012,Nov,15,5.1,23.8
Changi,2012,Nov,16,7.5,39.6
Changi,2012,Nov,17,7.6,32.8
Changi,2012,Nov,18,4.7,23.8
Changi,2012,Nov,19,5.4,27
Changi,2012,Nov,20,5.6,27.7
Changi,2012,Nov,21,5.7,33.1
Changi,2012,Nov,22,5.5,34.6
Changi,2012,Nov,23,6.4,30.2
Changi,2012,Nov,24,7.6,27.4
Changi,2012,Nov,25,5.2,46.8
Changi,2012,Nov,26,4.6,19.8
Changi,2012,Nov,27,5.3,24.5
Changi,2012,Nov,28,6.2,27.7
Changi,2012,Nov,29,7.6,29.2
Changi,2012,Nov,30,6.3,26.3
Changi,2012,Dec,1,4.8,24.5
Changi,2012,Dec,2,4.7,18.7
Changi,2012,Dec,3,5.5,22.7
Changi,2012,Dec,4,6.4,29.9
Changi,2012,Dec,5,5.3,26.3
Changi,2012,Dec,6,7.3,38.9
Changi,2012,Dec,7,9.8,31.3
Changi,2012,Dec,8,8.1,27.7
Changi,2012,Dec,9,6.7,35.3
Changi,2012,Dec,10,5.6,29.5
Changi,2012,Dec,11,5.3,32.8
Changi,2012,Dec,12,7.6,34.6
Changi,2012,Dec,13,5.7,28.8
Changi,2012,Dec,14,7.1,27
Changi,2012,Dec,15,6.1,34.6
Changi,2012,Dec,16,5.3,34.9
Changi,2012,Dec,17,6.8,30.6
Changi,2012,Dec,18,4.8,28.4
Changi,2012,Dec,19,5.7,25.2
Changi,2012,Dec,20,7.6,32
Changi,2012,Dec,21,6.6,28.4
Changi,2012,Dec,22,5.3,26.6
Changi,2012,Dec,23,7,31.3
Changi,2012,Dec,24,6.9,24.5
Changi,2012,Dec,25,6.1,24.5
Changi,2012,Dec,26,7.2,27.7
Changi,2012,Dec,27,7.4,28.4
Changi,2012,Dec,28,7.9,29.5
Changi,2012,Dec,29,6.1,24.8
Changi,2012,Dec,30,5.6,26.3
Changi,2012,Dec,31,6.4,31.7
Marina Barrage,2012,Jan,1,6.6,21.2
Marina Barrage,2012,Jan,2,9.9,28.1
Marina Barrage,2012,Jan,3,10.8,31.3
Marina Barrage,2012,Jan,4,10.7,32
Marina Barrage,2012,Jan,5,12.4,36.4
Marina Barrage,2012,Jan,6,12.7,36.4
Marina Barrage,2012,Jan,7,12.3,38.9
Marina Barrage,2012,Jan,8,11.3,38.9
Marina Barrage,2012,Jan,9,9.4,35.6
Marina Barrage,2012,Jan,10,9.7,28.4
Marina Barrage,2012,Jan,11,10.3,35.6
Marina Barrage,2012,Jan,12,10.1,32
Marina Barrage,2012,Jan,13,10.9,38.2
Marina Barrage,2012,Jan,14,5,22.3
Marina Barrage,2012,Jan,15,5.2,52.6
Marina Barrage,2012,Jan,16,5.1,16.2
Marina Barrage,2012,Jan,17,5.8,21.2
Marina Barrage,2012,Jan,18,5,19.8
Marina Barrage,2012,Jan,19,5.9,18.7
Marina Barrage,2012,Jan,20,6.6,37.1
Marina Barrage,2012,Jan,21,5.8,40
Marina Barrage,2012,Jan,22,6.5,31
Marina Barrage,2012,Jan,23,7.9,46.4
Marina Barrage,2012,Jan,24,9.7,29.5
Marina Barrage,2012,Jan,25,10.8,35.3
Marina Barrage,2012,Jan,26,11.6,33.8
Marina Barrage,2012,Jan,27,8.2,30.2
Marina Barrage,2012,Jan,28,9.3,33.1
Marina Barrage,2012,Jan,29,7.2,25.2
Marina Barrage,2012,Jan,30,7.7,28.4
Marina Barrage,2012,Jan,31,8.8,29.9
Marina Barrage,2012,Feb,1,10.4,33.8
Marina Barrage,2012,Feb,2,7.7,29.2
Marina Barrage,2012,Feb,3,6.2,27
Marina Barrage,2012,Feb,4,9.2,31.7
Marina Barrage,2012,Feb,5,9.8,29.2
Marina Barrage,2012,Feb,6,9.6,28.4
Marina Barrage,2012,Feb,7,7.6,27
Marina Barrage,2012,Feb,8,8.4,28.4
Marina Barrage,2012,Feb,9,9.8,31.3
Marina Barrage,2012,Feb,10,10.8,33.5
Marina Barrage,2012,Feb,11,11.8,35.3
Marina Barrage,2012,Feb,12,12.1,36.4
Marina Barrage,2012,Feb,13,9.6,28.1
Marina Barrage,2012,Feb,14,8.7,28.1
Marina Barrage,2012,Feb,15,7.7,23
Marina Barrage,2012,Feb,16,6.5,29.2
Marina Barrage,2012,Feb,17,4.5,21.2
Marina Barrage,2012,Feb,18,4.7,36.4
Marina Barrage,2012,Feb,19,7.1,34.9
Marina Barrage,2012,Feb,20,7.1,22.3
Marina Barrage,2012,Feb,21,7.7,25.6
Marina Barrage,2012,Feb,22,6.7,23
Marina Barrage,2012,Feb,23,7.4,22
Marina Barrage,2012,Feb,24,8.4,28.1
Marina Barrage,2012,Feb,25,7,25.9
Marina Barrage,2012,Feb,26,6.6,33.5
Marina Barrage,2012,Feb,27,5.3,24.8
Marina Barrage,2012,Feb,28,8.9,28.1
Marina Barrage,2012,Feb,29,8.1,25.6
Marina Barrage,2012,Mar,1,6.4,42.1
Marina Barrage,2012,Mar,2,5.3,32.4
Marina Barrage,2012,Mar,3,6,24.5
Marina Barrage,2012,Mar,4,5.7,22
Marina Barrage,2012,Mar,5,4.5,52.2
Marina Barrage,2012,Mar,6,4.4,18.7
Marina Barrage,2012,Mar,7,4.7,19.8
Marina Barrage,2012,Mar,8,6.7,27.4
Marina Barrage,2012,Mar,9,5.5,40
Marina Barrage,2012,Mar,10,5.2,31
Marina Barrage,2012,Mar,11,7.9,34.6
Marina Barrage,2012,Mar,12,11,33.8
Marina Barrage,2012,Mar,13,7.5,27.7
Marina Barrage,2012,Mar,14,6.3,35.3
Marina Barrage,2012,Mar,15,7.6,26.6
Marina Barrage,2012,Mar,16,8.5,28.4
Marina Barrage,2012,Mar,17,5.7,21.2
Marina Barrage,2012,Mar,18,5.8,36.4
Marina Barrage,2012,Mar,19,4.5,18
Marina Barrage,2012,Mar,20,5.1,20.5
Marina Barrage,2012,Mar,21,5.6,29.2
Marina Barrage,2012,Mar,22,4.2,27
Marina Barrage,2012,Mar,23,4.6,17.6
Marina Barrage,2012,Mar,24,4.7,20.2
Marina Barrage,2012,Mar,25,6.2,36.7
Marina Barrage,2012,Mar,26,6.2,33.5
Marina Barrage,2012,Mar,27,5.2,24.8
Marina Barrage,2012,Mar,28,5.1,30.2
Marina Barrage,2012,Mar,29,5.4,21.2
Marina Barrage,2012,Mar,30,5.6,42.1
Marina Barrage,2012,Mar,31,8.6,31.7
Marina Barrage,2012,Apr,1,6,24.5
Marina Barrage,2012,Apr,2,5.1,47.5
Marina Barrage,2012,Apr,3,4.6,30.6
Marina Barrage,2012,Apr,4,6,44.3
Marina Barrage,2012,Apr,5,4.8,22
Marina Barrage,2012,Apr,6,5.6,42.8
Marina Barrage,2012,Apr,7,5.6,30.2
Marina Barrage,2012,Apr,8,5.2,33.5
Marina Barrage,2012,Apr,9,4.7,18
Marina Barrage,2012,Apr,10,5.1,27.7
Marina Barrage,2012,Apr,11,4.8,27.4
Marina Barrage,2012,Apr,12,4.3,28.8
Marina Barrage,2012,Apr,13,4.3,18.7
Marina Barrage,2012,Apr,14,5.4,26.3
Marina Barrage,2012,Apr,15,4.8,21.6
Marina Barrage,2012,Apr,16,3.8,16.6
Marina Barrage,2012,Apr,17,5.2,27
Marina Barrage,2012,Apr,18,4.9,20.2
Marina Barrage,2012,Apr,19,4.5,30.2
Marina Barrage,2012,Apr,20,4.9,23.4
Marina Barrage,2012,Apr,21,6.2,34.6
Marina Barrage,2012,Apr,22,5.2,21.6
Marina Barrage,2012,Apr,23,4.3,24.5
Marina Barrage,2012,Apr,24,5,27.4
Marina Barrage,2012,Apr,25,5,21.6
Marina Barrage,2012,Apr,26,5.3,24.8
Marina Barrage,2012,Apr,27,4.7,40
Marina Barrage,2012,Apr,28,4.1,59
Marina Barrage,2012,Apr,29,4.8,18
Marina Barrage,2012,Apr,30,5.5,26.6
Marina Barrage,2012,May,1,4.2,22
Marina Barrage,2012,May,2,4.7,72
Marina Barrage,2012,May,3,5.8,21.6
Marina Barrage,2012,May,4,4.1,20.2
Marina Barrage,2012,May,5,5.4,45
Marina Barrage,2012,May,6,4.2,46.1
Marina Barrage,2012,May,7,6.7,48.2
Marina Barrage,2012,May,8,5.5,26.6
Marina Barrage,2012,May,9,4.2,31.3
Marina Barrage,2012,May,10,4.8,18
Marina Barrage,2012,May,11,4,18
Marina Barrage,2012,May,12,5.6,25.2
Marina Barrage,2012,May,13,6.6,50
Marina Barrage,2012,May,14,5.8,27
Marina Barrage,2012,May,15,3.3,14.4
Marina Barrage,2012,May,16,5.1,50.4
Marina Barrage,2012,May,17,4.9,42.5
Marina Barrage,2012,May,18,4,18.4
Marina Barrage,2012,May,19,4.8,19.4
Marina Barrage,2012,May,20,5.8,25.9
Marina Barrage,2012,May,21,4.1,20.2
Marina Barrage,2012,May,22,4.2,19.1
Marina Barrage,2012,May,23,6.6,31.3
Marina Barrage,2012,May,24,4.8,20.5
Marina Barrage,2012,May,25,5.5,23.4
Marina Barrage,2012,May,26,6.9,25.9
Marina Barrage,2012,May,27,4.9,45
Marina Barrage,2012,May,28,4.6,18
Marina Barrage,2012,May,29,5.8,19.1
Marina Barrage,2012,May,30,3.5,22.7
Marina Barrage,2012,May,31,3.7,28.8
Marina Barrage,2012,Jun,1,4.6,23.4
Marina Barrage,2012,Jun,2,3.6,18.7
Marina Barrage,2012,Jun,3,4.6,16.2
Marina Barrage,2012,Jun,4,3.6,16.6
Marina Barrage,2012,Jun,5,4.7,18.7
Marina Barrage,2012,Jun,6,7.3,40.7
Marina Barrage,2012,Jun,7,4.8,18
Marina Barrage,2012,Jun,8,3.4,20.2
Marina Barrage,2012,Jun,9,5.7,31.3
Marina Barrage,2012,Jun,10,5.6,29.2
Marina Barrage,2012,Jun,11,4.9,27
Marina Barrage,2012,Jun,12,5.7,20.9
Marina Barrage,2012,Jun,13,4.6,15.5
Marina Barrage,2012,Jun,14,5.1,19.1
Marina Barrage,2012,Jun,15,4.8,16.2
Marina Barrage,2012,Jun,16,5.7,19.1
Marina Barrage,2012,Jun,17,6.7,22.7
Marina Barrage,2012,Jun,18,5.7,21.2
Marina Barrage,2012,Jun,19,5,24.5
Marina Barrage,2012,Jun,20,5,20.5
Marina Barrage,2012,Jun,21,5.8,23
Marina Barrage,2012,Jun,22,6.7,23.4
Marina Barrage,2012,Jun,23,5.2,20.2
Marina Barrage,2012,Jun,24,5.4,23
Marina Barrage,2012,Jun,25,5.6,20.9
Marina Barrage,2012,Jun,26,4.7,20.2
Marina Barrage,2012,Jun,27,4.4,31
Marina Barrage,2012,Jun,28,4.8,23.8
Marina Barrage,2012,Jun,29,5.7,18.7
Marina Barrage,2012,Jun,30,5.2,29.5
Marina Barrage,2012,Jul,1,6.2,29.2
Marina Barrage,2012,Jul,2,5.8,25.6
Marina Barrage,2012,Jul,3,4.6,30.6
Marina Barrage,2012,Jul,4,5.4,29.9
Marina Barrage,2012,Jul,5,5.4,27.4
Marina Barrage,2012,Jul,6,4.6,20.2
Marina Barrage,2012,Jul,7,4.7,31.3
Marina Barrage,2012,Jul,8,6,47.9
Marina Barrage,2012,Jul,9,5,20.2
Marina Barrage,2012,Jul,10,4.7,20.9
Marina Barrage,2012,Jul,11,4.6,24.8
Marina Barrage,2012,Jul,12,5.9,26.3
Marina Barrage,2012,Jul,13,5.7,29.9
Marina Barrage,2012,Jul,14,4.6,22.7
Marina Barrage,2012,Jul,15,4.2,21.2
Marina Barrage,2012,Jul,16,4.3,21.2
Marina Barrage,2012,Jul,17,4.2,20.9
Marina Barrage,2012,Jul,18,4.4,19.4
Marina Barrage,2012,Jul,19,4.1,23
Marina Barrage,2012,Jul,20,3.9,24.1
Marina Barrage,2012,Jul,21,4.5,19.8
Marina Barrage,2012,Jul,22,4.7,21.2
Marina Barrage,2012,Jul,23,5.4,20.5
Marina Barrage,2012,Jul,24,4.6,19.4
Marina Barrage,2012,Jul,25,5,21.6
Marina Barrage,2012,Jul,26,7,22.3
Marina Barrage,2012,Jul,27,6,19.1
Marina Barrage,2012,Jul,28,5.3,31
Marina Barrage,2012,Jul,29,4.8,18
Marina Barrage,2012,Jul,30,5.4,19.4
Marina Barrage,2012,Jul,31,5.6,18.7
Marina Barrage,2012,Aug,1,5.2,18.7
Marina Barrage,2012,Aug,2,5.7,17.6
Marina Barrage,2012,Aug,3,7,120.2
Marina Barrage,2012,Aug,4,5,20.9
Marina Barrage,2012,Aug,5,5,22.7
Marina Barrage,2012,Aug,6,4.3,24.1
Marina Barrage,2012,Aug,7,5.6,21.6
Marina Barrage,2012,Aug,8,5.9,23.8
Marina Barrage,2012,Aug,9,7.7,22
Marina Barrage,2012,Aug,10,6.6,19.1
Marina Barrage,2012,Aug,11,5.4,17.6
Marina Barrage,2012,Aug,12,6.9,23.4
Marina Barrage,2012,Aug,13,6.2,20.9
Marina Barrage,2012,Aug,14,5.5,19.1
Marina Barrage,2012,Aug,15,6.9,26.6
Marina Barrage,2012,Aug,16,6.7,31
Marina Barrage,2012,Aug,17,4.8,33.8
Marina Barrage,2012,Aug,18,5.7,24.8
Marina Barrage,2012,Aug,19,6.8,20.9
Marina Barrage,2012,Aug,20,5.6,22
Marina Barrage,2012,Aug,21,6.6,38.2
Marina Barrage,2012,Aug,22,4.4,30.6
Marina Barrage,2012,Aug,23,5.4,40
Marina Barrage,2012,Aug,24,5.1,22
Marina Barrage,2012,Aug,25,5.7,23.8
Marina Barrage,2012,Aug,26,5.4,33.5
Marina Barrage,2012,Aug,27,4.7,28.1
Marina Barrage,2012,Aug,28,4.9,26.3
Marina Barrage,2012,Aug,29,4.6,16.6
Marina Barrage,2012,Aug,30,3.9,21.6
Marina Barrage,2012,Aug,31,4.7,34.2
Marina Barrage,2012,Sep,1,6,20.5
Marina Barrage,2012,Sep,2,6.1,20.2
Marina Barrage,2012,Sep,3,6.7,23
Marina Barrage,2012,Sep,4,5.7,18.7
Marina Barrage,2012,Sep,5,5.6,31
Marina Barrage,2012,Sep,6,4.3,28.8
Marina Barrage,2012,Sep,7,5.1,23
Marina Barrage,2012,Sep,8,6.9,19.1
Marina Barrage,2012,Sep,9,4.4,28.1
Marina Barrage,2012,Sep,10,4.4,27.7
Marina Barrage,2012,Sep,11,3.8,27
Marina Barrage,2012,Sep,12,4.7,27
Marina Barrage,2012,Sep,13,4.6,26.3
Marina Barrage,2012,Sep,14,4,16.2
Marina Barrage,2012,Sep,15,4.3,16.9
Marina Barrage,2012,Sep,16,4.7,20.5
Marina Barrage,2012,Sep,17,5.2,18.4
Marina Barrage,2012,Sep,18,4.9,18.7
Marina Barrage,2012,Sep,19,5.5,20.5
Marina Barrage,2012,Sep,20,4.4,18.7
Marina Barrage,2012,Sep,21,4.4,29.5
Marina Barrage,2012,Sep,22,4.9,22.3
Marina Barrage,2012,Sep,23,3.8,20.9
Marina Barrage,2012,Sep,24,4.6,26.6
Marina Barrage,2012,Sep,25,4.1,21.2
Marina Barrage,2012,Sep,26,5.3,38.9
Marina Barrage,2012,Sep,27,5.2,48.2
Marina Barrage,2012,Sep,28,4.6,21.6
Marina Barrage,2012,Sep,29,5.1,23
Marina Barrage,2012,Sep,30,6,20.2
Marina Barrage,2012,Oct,1,4.2,19.4
Marina Barrage,2012,Oct,2,4.4,23
Marina Barrage,2012,Oct,3,4.7,25.9
Marina Barrage,2012,Oct,4,5.2,26.3
Marina Barrage,2012,Oct,5,5.2,23
Marina Barrage,2012,Oct,6,4.3,21.6
Marina Barrage,2012,Oct,7,4.9,28.8
Marina Barrage,2012,Oct,8,4.5,22
Marina Barrage,2012,Oct,9,4.1,24.5
Marina Barrage,2012,Oct,10,5,18.7
Marina Barrage,2012,Oct,11,4.4,15.8
Marina Barrage,2012,Oct,12,5.9,20.5
Marina Barrage,2012,Oct,13,5.1,26.3
Marina Barrage,2012,Oct,14,5.1,26.6
Marina Barrage,2012,Oct,15,5.1,20.5
Marina Barrage,2012,Oct,16,4.6,22.3
Marina Barrage,2012,Oct,17,4,29.9
Marina Barrage,2012,Oct,18,4.2,28.1
Marina Barrage,2012,Oct,19,4.8,21.2
Marina Barrage,2012,Oct,20,5.8,36
Marina Barrage,2012,Oct,21,3.2,23.4
Marina Barrage,2012,Oct,22,5.8,21.6
Marina Barrage,2012,Oct,23,4.7,16.2
Marina Barrage,2012,Oct,24,4.6,18.7
Marina Barrage,2012,Oct,25,7.4,28.8
Marina Barrage,2012,Oct,26,8,28.4
Marina Barrage,2012,Oct,27,6.2,22.3
Marina Barrage,2012,Oct,28,8,27.4
Marina Barrage,2012,Oct,29,6.2,27
Marina Barrage,2012,Oct,30,5.4,33.8
Marina Barrage,2012,Oct,31,5.5,18.7
Marina Barrage,2012,Nov,1,5.4,27
Marina Barrage,2012,Nov,2,6,22
Marina Barrage,2012,Nov,3,8,27.7
Marina Barrage,2012,Nov,4,7.5,27.4
Marina Barrage,2012,Nov,5,5.5,27.4
Marina Barrage,2012,Nov,6,6,26.3
Marina Barrage,2012,Nov,7,5.9,23.8
Marina Barrage,2012,Nov,8,5.5,22.3
Marina Barrage,2012,Nov,9,4.3,34.2
Marina Barrage,2012,Nov,10,4.3,22.7
Marina Barrage,2012,Nov,11,5.4,24.1
Marina Barrage,2012,Nov,12,5.7,20.5
Marina Barrage,2012,Nov,13,6.4,24.5
Marina Barrage,2012,Nov,14,4.2,26.6
Marina Barrage,2012,Nov,15,3.6,23.4
Marina Barrage,2012,Nov,16,5,25.2
Marina Barrage,2012,Nov,17,6.1,41.8
Marina Barrage,2012,Nov,18,4.5,23.4
Marina Barrage,2012,Nov,19,5,28.8
Marina Barrage,2012,Nov,20,5.5,24.8
Marina Barrage,2012,Nov,21,4.7,24.5
Marina Barrage,2012,Nov,22,4,34.6
Marina Barrage,2012,Nov,23,4.2,45.7
Marina Barrage,2012,Nov,24,7.8,25.9
Marina Barrage,2012,Nov,25,3.2,14.8
Marina Barrage,2012,Nov,26,3.8,15.5
Marina Barrage,2012,Nov,27,4.5,23
Marina Barrage,2012,Nov,28,4.1,25.6
Marina Barrage,2012,Nov,29,4.4,24.8
Marina Barrage,2012,Nov,30,3.4,16.9
Marina Barrage,2012,Dec,1,3.9,20.2
Marina Barrage,2012,Dec,2,4.9,19.8
