Week,Year,Title,Studio,Weekly Gross,Theater Count
51,2014,Antarctica: A Year on Ice,MBox,34830,21
51,2014,Awake: The Life of Yogananda,CF&SR,44962,13
51,2014,Back in Time (Congcong Nanian),CL,174109,19
51,2014,Beyond the Lights,Rela.,75022,77
51,2014,Big Eyes,Wein.,1410526,1307
51,2014,Big Hero 6,BV,8199155,2065
51,2014,Birdman,FoxS,1602388,292
51,2014,Boyhood,IFC,72583,25
51,2014,Citizenfour,RTWC,110063,40
51,2014,Comet,IFC,1019,3
51,2014,Dear White People,RAtt.,21342,16
51,2014,Diplomacy,Zeit.,6717,5
51,2014,Dumb and Dumber To,Uni.,1317260,394
51,2014,Elsa & Fred (2014),MNE,5962,11
51,2014,Exodus: Gods and Kings,Fox,14931847,3002
51,2014,Expelled from Paradise,Elev.,4275,2
51,2014,Fanny,KL,771,1
51,2014,Force Majeure,Magn.,73088,48
51,2014,Foxcatcher,SPC,1715646,307
51,2014,Fury (2014),Sony,344112,238
51,2014,Glen Campbell... I'll Be Me,A23,10408,6
51,2014,Gone Girl,Fox,688434,269
51,2014,Goodbye To All That,IFC,2541,1
51,2014,Goodbye to Language,KL,8527,4
51,2014,Guardians of the Galaxy,BV,196899,206
51,2014,Horrible Bosses 2,WB,3831235,1002
51,2014,I Am Eleven,Proud,6833,4
51,2014,"If You Don't, I Will",FM,1707,1
51,2014,Inherent Vice,WB,311565,16
51,2014,Inside the Mind of Leonardo Da Vinci in 3D,SD,3079,3
51,2014,Interstellar,Par.,5551317,1253
51,2014,Into the Woods,BV,15089740,2440
51,2014,Island of Lemurs: Madagascar (IMAX),WB,38775,40
51,2014,John Wick,LG/S,215848,137
51,2014,Kirk Cameron's Saving Christmas,Gold.,12461,30
51,2014,Leviathan (2014),SPC,7830,2
51,2014,Life Partners,Magn.,1032,1
51,2014,Listen Up Philip,Trib.,925,3
51,2014,Love on the Cloud (Wei Ai),CL,76665,17
51,2014,Meet the Mormons,Purd.,14489,17
51,2014,Mommy,RAtt.,7641,4
51,2014,Monk With a Camera,KL,681,1
51,2014,Mr. Turner,SPC,241628,5
51,2014,My Old Lady,Cohen,12486,10
51,2014,National Gallery,Zipp.,23725,15
51,2014,Night at the Museum: Secret of the Tomb,Fox,34530716,3914
51,2014,Nightcrawler,ORF,289514,105
51,2014,Ode to My Father,CJ,19099,1
51,2014,P.K.,UTV,6160429,272
51,2014,Penguins of Madagascar,Fox,7027000,2033
51,2014,Pioneer,Magn.,744,1
51,2014,Rosewater,ORF,38054,15
51,2014,Sagrada: The Mystery of Creation,FRun,4711,3
51,2014,Selma,Par.,322176,19
51,2014,She's Beautiful When She's Angry,ICir,1853,2
51,2014,Six Dance Lessons in Six Weeks,Da.,8570,4
51,2014,Song of the Sea,GK,33617,2
51,2014,St. Vincent,Wein.,457586,497
51,2014,The Babadook,IFC,170247,79
51,2014,The Best of Me,Rela.,58390,91
51,2014,The Book of Life (2014),Fox,224324,148
51,2014,The Boxtrolls,Focus,104833,143
51,2014,The Captive,A24,3079,4
51,2014,The Gambler,Par.,5003169,2478
51,2014,The Good Lie,WB,16911,20
51,2014,The Hobbit: The Battle of the Five Armies,WB (NL),92688908,3875
51,2014,The Homesman,Saban,272792,166
51,2014,The Hunger Games: Mockingjay - Part 1,LGF,15179292,2793
51,2014,The Imitation Game,Wein.,4404693,747
51,2014,The Immortalists,Gathr,483,1
51,2014,The Interview (2014),Sony,1086286,331
51,2014,The Judge,WB,105377,76
51,2014,The King and the Mockingbird,Rialto,9814,8
51,2014,The Maze Runner,Fox,214704,137
51,2014,The Overnighters,Drft.,1463,2
51,2014,The Pyramid,Fox,89466,27
51,2014,The Skeleton Twins,RAtt.,2696,3
51,2014,The Tale of The Princess Kaguya,GK,16589,11
51,2014,The Theory of Everything,Focus,2921122,736
51,2014,The Two Faces of January,Magn.,4179,4
51,2014,The Way He Looks,Strand,4164,4
51,2014,Top Five,Par.,6274027,1426
51,2014,T-Rex: Back to the Cretaceous (IMAX),Imax,760,1
51,2014,"Two Days, One Night",IFC,18311,2
51,2014,Unbroken,Uni.,15434400,3131
51,2014,Uzumasa Limelight,Elev.,523,1
51,2014,Viva La Liberta,Distrib.,404,2
51,2014,Walking the Camino: Six Ways to Santiago,FEF,2889,2
51,2014,Whiplash,SPC,386836,111
51,2014,Why Don't You Play in Hell,Drft.,2821,3
51,2014,Wild (2014),FoxS,7884779,1285
51,2014,Women Who Flirt (Sajiao Nvren),CL,22615,4
51,2014,Zero Motivation,Zeit.,13715,4
50,2014,"20,000 Days on Earth",Drft.,1039,3
50,2014,A Girl Walks Home Alone at Night,KL,24300,14
50,2014,Action Jackson (2014),Eros,41866,125
50,2014,Actress (2014),CGld,934,1
50,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,196177,234
50,2014,Annabelle,WB (NL),36784,101
50,2014,Antarctica: A Year on Ice,MBox,62044,30
50,2014,Anything For Alice,Rialto,354,1
50,2014,Art and Craft,Osci.,1863,2
50,2014,Awake: The Life of Yogananda,CF&SR,26917,7
50,2014,Back in Time (Congcong Nanian),CL,334018,20
50,2014,Before I Disappear,IFC,816,3
50,2014,Beyond the Lights,Rela.,384681,459
50,2014,Big Hero 6,BV,7698414,2776
50,2014,Birdman,FoxS,1869840,541
50,2014,Boyhood,IFC,45677,26
50,2014,Citizenfour,RTWC,182845,105
50,2014,Comet,IFC,2061,8
50,2014,Concerning Violence,KL,1943,2
50,2014,Dear White People,RAtt.,38367,29
50,2014,Diplomacy,Zeit.,14476,6
50,2014,Dolphin Tale 2,WB,16058,66
50,2014,Dumb and Dumber To,Uni.,3548550,2073
50,2014,Elsa & Fred (2014),MNE,16918,17
50,2014,Exodus: Gods and Kings,Fox,30836511,3503
50,2014,Expelled from Paradise,Elev.,29485,13
50,2014,"Flamenco, Flamenco",Da.,5752,5
50,2014,Force Majeure,Magn.,100148,66
50,2014,Foxcatcher,SPC,518345,79
50,2014,Free the Nipple,IFC,935,1
50,2014,Fury (2014),Sony,862422,726
50,2014,Glen Campbell... I'll Be Me,A23,23611,13
50,2014,Gone Girl,Fox,1450888,696
50,2014,Goodbye to Language,KL,7889,5
50,2014,Guardians of the Galaxy,BV,243069,245
50,2014,Happy Valley (2014),MBox,2984,3
50,2014,Hector And The Search For Happiness,Rela.,8289,22
50,2014,Hiroshima Mon Amour (2014 re-release),Rialto,1314,2
50,2014,Horrible Bosses 2,WB,6603758,2502
50,2014,I Am Eleven,Proud,12258,7
50,2014,"If You Don't, I Will",FM,862,1
50,2014,Inherent Vice,WB,452705,5
50,2014,Interstellar,Par.,7533666,2251
50,2014,Island of Lemurs: Madagascar (IMAX),WB,50464,40
50,2014,Jerusalem,NGE,31309,17
50,2014,John Wick,LG/S,240164,260
50,2014,Keep On Keepin' On,RTWC,1876,3
50,2014,Kirk Cameron's Saving Christmas,Gold.,75854,180
50,2014,Laggies,A24,226136,54
50,2014,Last Days in Vietnam,AEF,4598,3
50,2014,Life Partners,Magn.,638,3
50,2014,Listen Up Philip,Trib.,1713,4
50,2014,Low Down,Osci.,270,1
50,2014,Magician: The Astonishing Life and Work of Orson Welles,Cohen,11232,2
50,2014,Maidan,CGld,3909,1
50,2014,Manakamana,CGld,2291,4
50,2014,Meet the Mormons,Purd.,39104,34
50,2014,Mommy,RAtt.,17020,13
50,2014,Monk With a Camera,KL,6009,4
50,2014,My Old Lady,Cohen,20373,18
50,2014,National Gallery,Zipp.,13095,13
50,2014,Nightcrawler,ORF,877470,798
50,2014,"Norte, the End of History",CGld,125,1
50,2014,Ouija,Uni.,173855,168
50,2014,Penguins of Madagascar,Fox,9108752,3312
50,2014,Pioneer,Magn.,2361,3
50,2014,Rosewater,ORF,97591,115
50,2014,Sagrada: The Mystery of Creation,FRun,1686,1
50,2014,She's Beautiful When She's Angry,ICir,13173,2
50,2014,Six Dance Lessons in Six Weeks,Da.,18448,7
50,2014,St. Vincent,Wein.,981071,1012
50,2014,Stray Dogs,CGld,2106,3
50,2014,The Babadook,IFC,209007,80
50,2014,The Best of Me,Rela.,55453,90
50,2014,The Book of Life (2014),Fox,217763,228
50,2014,The Boxtrolls,Focus,134747,223
50,2014,The Captive,A24,4674,11
50,2014,The Conformist (2014 re-release),KL,1045,1
50,2014,The Equalizer,Sony,267671,262
50,2014,The Good Lie,WB,44111,35
50,2014,The Hobbit: The Battle of the Five Armies,WB (NL),34407210,3875
50,2014,The Homesman,Saban,565110,222
50,2014,The Hunger Games: Mockingjay - Part 1,LGF,17278440,3731
50,2014,The Imitation Game,Wein.,1172576,25
50,2014,The Immortalists,Gathr,95,3
50,2014,The Judge,WB,231712,236
50,2014,The Maze Runner,Fox,259955,241
50,2014,The Overnighters,Drft.,1173,2
50,2014,The Pyramid,Fox,782550,540
50,2014,The Skeleton Twins,RAtt.,4809,7
50,2014,The Tale of The Princess Kaguya,GK,32851,19
50,2014,The Theory of Everything,Focus,3609390,1220
50,2014,The Two Faces of January,Magn.,5432,5
50,2014,The Way He Looks,Strand,1275,2
50,2014,Through a Lens Darkly,FRun,2367,1
50,2014,Tip Top,KL,2732,1
50,2014,Top Five,Par.,8887293,979
50,2014,Touch the Wall,TTW,1698,2
50,2014,T-Rex: Back to the Cretaceous (IMAX),Imax,322,1
50,2014,Two-Bit Waltz,Mont.,56,1
50,2014,Uzumasa Limelight,Elev.,1290,2
50,2014,Viva La Liberta,Distrib.,4886,7
50,2014,Walking the Camino: Six Ways to Santiago,FEF,2198,4
50,2014,Whiplash,SPC,379230,154
50,2014,Why Don't You Play in Hell,Drft.,849,2
50,2014,Wild (2014),FoxS,2187567,116
50,2014,Women Who Flirt (Sajiao Nvren),CL,42922,15
50,2014,Zero Motivation,Zeit.,28700,7
49,2014,"20,000 Days on Earth",Drft.,864,2
49,2014,A Girl Walks Home Alone at Night,KL,32754,11
49,2014,Action Jackson (2014),Eros,215002,125
49,2014,Aftermath (2014),Free,1911,1
49,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,245131,329
49,2014,Annabelle,WB (NL),66905,149
49,2014,Antarctica: A Year on Ice,MBox,43947,13
49,2014,Art and Craft,Osci.,4007,4
49,2014,Awake: The Life of Yogananda,CF&SR,171813,7
49,2014,Before I Disappear,IFC,4154,5
49,2014,Beyond the Lights,Rela.,939305,827
49,2014,Big Hero 6,BV,9761770,3168
49,2014,Birdman,FoxS,1699712,738
49,2014,Born to Be Wild (IMAX),WB,3190,12
49,2014,Boyhood,IFC,35534,20
49,2014,Citizenfour,RTWC,211763,104
49,2014,Comet,IFC,3593,2
49,2014,Concerning Violence,KL,5298,1
49,2014,Dear White People,RAtt.,80640,43
49,2014,Deep Sea 3D (IMAX),WB,130,2
49,2014,Diplomacy,Zeit.,25184,10
49,2014,Dolphin Tale 2,WB,33766,112
49,2014,Dr. Cabbie (U.S. only),Eros,11225,220
49,2014,Dumb and Dumber To,Uni.,5448875,3088
49,2014,Elsa & Fred (2014),MNE,20181,20
49,2014,"Flamenco, Flamenco",Da.,9217,3
49,2014,Force Majeure,Magn.,116708,68
49,2014,Foxcatcher,SPC,698198,75
49,2014,Frank,Magn.,1908,2
49,2014,Fury (2014),Sony,1306529,896
49,2014,Galapagos (IMAX),Imax,3366,2
49,2014,Glen Campbell... I'll Be Me,A23,38474,11
49,2014,Gone Girl,Fox,2015544,1205
49,2014,Goodbye to Language,KL,12232,7
49,2014,Guardians of the Galaxy,BV,349892,276
49,2014,Happy Ending,Eros,8300,129
49,2014,Happy Valley (2014),MBox,3188,4
49,2014,Hector And The Search For Happiness,Rela.,173901,57
49,2014,Hiroshima Mon Amour (2014 re-release),Rialto,2891,3
49,2014,Horrible Bosses 2,WB,11496168,3400
49,2014,How to Train Your Dragon 2,Fox,19079,46
49,2014,Hubble 3D,WB,49798,10
49,2014,I Am Eleven,Proud,6159,6
49,2014,Interstellar,Par.,10642614,3028
49,2014,Island of Lemurs: Madagascar (IMAX),WB,58751,40
49,2014,Jerusalem,NGE,75919,0
49,2014,John Wick,LG/S,450671,407
49,2014,Journey to the South Pacific,Imax,28040,14
49,2014,Keep On Keepin' On,RTWC,8900,6
49,2014,Kill the Messenger,Focus,13543,27
49,2014,Kirk Cameron's Saving Christmas,Gold.,174530,294
49,2014,Laggies,A24,37987,32
49,2014,Last Days in Vietnam,AEF,2587,3
49,2014,Left Behind (2014),Free,86316,67
49,2014,Let's Be Cops,Fox,4633,10
49,2014,Levitated Mass,FRun,106,1
49,2014,Life of Riley,KL,169,1
49,2014,Life Partners,Magn.,3967,3
49,2014,Listen Up Philip,Trib.,4924,4
49,2014,Low Down,Osci.,2572,3
49,2014,Magician: The Astonishing Life and Work of Orson Welles,Cohen,2632,2
49,2014,Meet the Mormons,Purd.,63982,34
49,2014,Mommy,RAtt.,20950,20
49,2014,Monk With a Camera,KL,1462,1
49,2014,My Old Lady,Cohen,26749,17
49,2014,National Gallery,Zipp.,20085,9
49,2014,Nightcrawler,ORF,1544835,1257
49,2014,Ouija,Uni.,270810,354
49,2014,Penguins of Madagascar,Fox,13048173,3775
49,2014,Pioneer,Magn.,2894,2
49,2014,Rhymes for Young Ghouls,Mont.,83,1
49,2014,Rosewater,ORF,241826,204
49,2014,Sagrada: The Mystery of Creation,FRun,154,1
49,2014,She's Beautiful When She's Angry,ICir,14678,1
